Measure:volume,Left-Lateral-Ventricle,Left-Inf-Lat-Vent,Left-Cerebellum-White-Matter,Left-Cerebellum-Cortex,Left-Thalamus,Left-Caudate,Left-Putamen,Left-Pallidum,3rd-Ventricle,4th-Ventricle,Brain-Stem,Left-Hippocampus,Left-Amygdala,CSF,Left-Accumbens-area,Left-VentralDC,Left-vessel,Left-choroid-plexus,Right-Lateral-Ventricle,Right-Inf-Lat-Vent,Right-Cerebellum-White-Matter,Right-Cerebellum-Cortex,Right-Thalamus,Right-Caudate,Right-Putamen,Right-Pallidum,Right-Hippocampus,Right-Amygdala,Right-Accumbens-area,Right-VentralDC,Right-vessel,Right-choroid-plexus,5th-Ventricle,WM-hypointensities,Left-WM-hypointensities,Right-WM-hypointensities,non-WM-hypointensities,Left-non-WM-hypointensities,Right-non-WM-hypointensities,Optic-Chiasm,CC_Posterior,CC_Mid_Posterior,CC_Central,CC_Mid_Anterior,CC_Anterior,BrainSegVol,BrainSegVolNotVent,lhCortexVol,rhCortexVol,CortexVol,lhCerebralWhiteMatterVol,rhCerebralWhiteMatterVol,CerebralWhiteMatterVol,SubCortGrayVol,TotalGrayVol,SupraTentorialVol,SupraTentorialVolNotVent,MaskVol,BrainSegVol-to-eTIV,MaskVol-to-eTIV,lhSurfaceHoles,rhSurfaceHoles,SurfaceHoles,EstimatedTotalIntraCranialVol
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI539-Guys-1067-T1,13529.0,557.4,11206.3,44350.2,5630.4,2655.6,3610.4,1721.3,1044.5,1440.1,17433.8,3071.3,1429.6,927.7,344.3,3018.6,40.2,726.3,7229.2,498.3,10520.4,44900.4,5704.1,2851.0,3510.8,1772.0,3271.5,1506.2,337.8,3309.0,12.1,641.7,0.0,810.8,0.0,0.0,0.0,0.0,0.0,149.5,888.4,451.8,422.5,401.0,594.5,946296.0,920212.0,190123.472992,192691.415349,382814.888341,191447.0,191226.0,382673.0,45283.0,518345.888341,835620.0,809536.0,1370013.0,0.723909,1.048049,28.0,8.0,36.0,1307203.098691
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI542-IOP-1147-T1,4981.3,152.4,11844.7,44908.9,6585.9,2600.6,3527.7,1857.4,731.0,1200.1,15100.5,3596.9,1061.2,836.1,246.4,3473.7,0.0,139.2,3782.0,215.6,11593.5,45856.9,6179.3,2581.9,3578.2,1722.9,3627.6,1285.7,530.2,3388.0,0.0,282.7,0.0,1196.5,0.0,0.0,0.0,0.0,0.0,111.1,610.2,329.5,556.0,401.8,803.5,867502.0,856437.0,172993.566744,173340.706962,346334.273706,176112.0,174608.0,350720.0,47317.0,484872.273706,754395.0,743330.0,1341641.0,0.733258,1.134024,21.0,23.0,44.0,1183079.609583
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI544-HH-2395-T1,6163.8,196.0,17557.4,41284.6,6740.4,3064.5,2764.9,2199.9,1067.4,1635.3,17970.7,3516.5,1214.5,1286.6,152.3,3635.2,0.0,446.6,7293.9,332.6,11941.2,50903.8,5866.2,3157.6,3400.5,1452.1,4088.5,1392.3,375.4,3433.8,36.0,552.1,2.0,971.5,0.0,0.0,0.0,0.0,0.0,13.6,885.2,489.4,743.9,513.3,602.4,954886.0,936862.0,187731.939716,184523.047895,372254.987611,200115.0,196128.0,396243.0,48569.0,513770.987611,833331.0,815307.0,1523108.0,0.750541,1.197165,17.0,17.0,34.0,1272262.798143
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI552-Guys-1063-T1,17887.2,712.6,14412.7,51216.2,7594.1,3432.5,4293.6,1717.4,2432.6,1898.6,20429.5,4121.4,1344.5,1081.3,331.3,4182.3,57.0,1093.9,13019.0,386.6,15220.6,50020.0,7086.2,3263.7,4310.9,1872.1,4327.3,1346.6,449.2,3782.4,16.7,801.7,0.0,1512.0,0.0,0.0,0.0,0.0,0.0,204.1,1015.0,587.9,435.8,421.7,887.4,1092592.0,1053754.0,216377.929399,213146.170614,429524.100013,221215.5,218839.5,440055.0,55221.0,586662.100013,962630.0,923792.0,1591130.0,0.732897,1.06731,13.0,12.0,25.0,1490785.441082
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI554-Guys-1068-T1,27567.3,878.8,12834.0,50835.1,7206.5,3438.7,4332.1,2067.9,1858.0,2592.4,18842.2,3948.3,1312.6,908.8,241.1,3599.6,16.8,902.7,25488.4,829.2,15260.5,51912.9,6396.2,3563.9,4521.7,1984.3,4355.6,1748.4,368.8,3992.8,13.6,926.9,0.0,4306.1,0.0,0.0,0.0,0.0,0.0,205.6,867.0,492.4,367.6,340.9,834.7,1121331.0,1059811.0,209238.80051,209195.307129,418434.107639,229950.0,227207.0,457157.0,55081.0,577265.107639,990905.0,929385.0,1539794.0,0.710827,0.976096,9.0,9.0,18.0,1577501.910974
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI559-HH-2394-T1,7772.1,170.5,10953.8,46012.1,6354.4,2292.4,3383.8,1497.9,787.6,2412.1,19071.0,3531.7,1456.5,900.8,317.6,3330.7,29.7,466.4,7398.3,194.7,10350.3,48586.6,6087.4,2521.3,3505.4,1508.2,3795.4,1565.1,338.9,3452.1,61.5,530.7,0.0,729.6,0.0,0.0,0.0,0.0,0.0,59.4,1066.6,507.7,641.5,464.5,954.3,924126.0,904138.0,177406.378736,179675.250799,357081.629536,193328.5,192655.5,385984.0,46776.0,500014.629536,808560.0,788572.0,1473388.0,0.692283,1.103748,22.0,22.0,44.0,1334895.724112
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI563-IOP-1153-T1,5798.4,91.4,14956.2,51412.3,8450.0,2986.7,3532.1,1946.3,745.2,975.9,19674.8,3820.2,1129.5,1038.3,293.1,3975.6,0.0,167.6,3862.9,119.5,15017.9,50829.5,6848.8,2826.6,4064.0,2232.5,4244.8,1445.7,458.7,4076.0,0.0,230.9,0.0,1311.6,0.0,0.0,0.0,0.0,0.0,129.3,1069.5,750.7,933.6,740.3,937.0,1053304.0,1041600.0,206181.473125,208607.667738,414789.140863,220896.0,221273.0,442169.0,53604.0,572337.140863,921079.0,909375.0,1525383.0,0.766247,1.109671,30.0,18.0,48.0,1374626.812091
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI567-HH-2536-T1,7348.6,170.7,13139.3,52677.2,8907.8,3340.4,4869.1,1952.0,874.3,1857.4,19953.0,4130.2,1421.1,1068.2,422.9,4053.7,24.9,311.6,9083.4,292.6,16078.5,53551.6,7768.7,3479.5,5014.2,2111.8,3937.9,1573.4,572.3,3937.6,6.6,456.5,4.6,525.0,0.0,0.0,0.0,0.0,0.0,21.3,1099.2,952.1,1072.4,599.4,947.2,1073659.0,1053002.0,206267.601201,205973.930802,412241.532003,222584.5,225292.5,447877.0,59065.0,577708.532003,938888.0,918231.0,1574629.0,0.702309,1.030007,20.0,21.0,41.0,1528756.32587
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI572-HH-2605-T1,11302.0,424.8,21696.0,38716.7,7336.8,3463.3,4604.3,1723.9,670.8,1251.8,18162.0,3551.1,1475.1,982.1,329.7,3746.6,0.0,655.2,12100.3,256.9,18335.3,53063.9,6469.9,3300.6,4418.3,1850.7,3331.3,1692.8,455.3,3524.8,5.5,599.0,0.0,533.7,0.0,0.0,0.0,0.0,0.0,13.4,1176.1,608.5,641.9,545.6,1119.4,1047080.0,1019631.0,201274.101294,200693.167068,401967.268362,216883.0,217246.0,434129.0,52936.0,547964.268362,914834.0,887385.0,1627533.0,0.774803,1.204319,29.0,38.0,67.0,1351413.731883
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI573-IOP-1155-T1,3001.7,92.2,14723.3,58314.7,6979.9,2714.1,3524.2,1487.7,781.2,1678.0,17845.3,3958.9,1330.1,1061.4,442.4,4078.6,0.0,114.2,2707.4,190.6,13974.3,56060.4,6548.9,2783.0,3928.3,1722.4,3995.8,1465.5,548.3,3776.9,0.0,211.5,1.0,1018.8,0.0,0.0,0.0,0.0,0.0,160.9,1268.0,1037.5,1040.2,481.3,850.6,954780.0,946245.0,176641.764801,180884.735985,357526.500786,197278.5,199592.5,396871.0,50619.0,523571.500786,812729.0,804194.0,1430157.0,0.754916,1.130782,16.0,21.0,37.0,1264750.06607
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI576-Guys-1077-T1,13467.1,462.5,14217.9,48038.2,6554.6,2768.3,3517.2,1596.3,1214.3,1327.8,19015.7,3325.4,1067.7,916.5,240.1,3396.2,41.3,591.1,8441.5,549.8,12186.7,48425.3,6290.6,3168.0,3700.0,1693.6,3826.9,1293.1,325.9,3440.5,29.1,713.2,0.0,1814.8,0.0,0.0,0.0,0.0,0.0,216.9,1004.3,465.6,419.9,476.6,904.7,1024586.0,997472.0,186599.771952,186535.590843,373135.362796,230862.0,225145.0,456007.0,47743.0,517472.362796,902800.0,875686.0,1350584.0,0.76571,1.00934,13.0,6.0,19.0,1338086.146238
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI577-HH-2661-T1,18006.9,581.3,12065.3,50992.2,6588.9,3693.0,4174.7,1993.2,998.5,2061.3,19039.0,3648.9,1443.9,1294.2,283.1,3875.1,0.0,818.5,10487.6,360.8,19151.3,47850.3,6100.7,3636.9,4370.2,1789.7,3717.1,1610.9,484.3,3770.5,16.5,629.4,0.0,821.7,0.0,0.0,0.0,0.0,0.0,180.1,918.6,517.2,489.0,417.8,856.5,1033848.0,999244.0,195611.756934,197870.9375,393482.694434,213035.0,210495.0,423530.0,53556.0,547078.694434,903888.0,869284.0,1593328.0,0.70507,1.086628,31.0,11.0,42.0,1466304.886414
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI579-Guys-1126-T1,13608.1,339.8,15309.0,56018.2,7554.3,3094.4,3793.7,1794.8,1028.5,1975.1,20726.7,3829.3,1366.5,1157.7,440.6,3902.0,53.2,794.3,13878.6,243.9,15897.7,58737.0,7142.1,3028.9,3920.1,1851.7,3929.4,1623.2,437.0,3713.4,18.6,1093.1,0.0,902.8,0.0,0.0,0.0,0.0,0.0,196.1,990.8,573.1,457.3,515.1,1085.2,1146865.0,1113071.0,224422.231844,225340.491657,449762.723501,233791.0,233349.0,467140.0,52699.0,618218.723501,1001914.0,968120.0,1581926.0,0.757115,1.044326,12.0,8.0,20.0,1514782.343586
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI582-Guys-1127-T1,4400.0,242.9,17271.7,61884.0,8414.7,3631.9,5424.7,2315.3,715.1,1794.9,21150.0,4079.0,1874.4,871.9,574.2,4447.1,7.1,396.2,4171.1,255.1,16284.6,63897.7,8162.8,3561.8,5396.8,2241.8,4518.9,1950.5,580.7,4396.4,0.0,480.7,0.0,968.4,0.0,0.0,0.0,0.0,0.0,158.8,1236.4,693.7,935.1,744.3,978.1,1255022.0,1242646.0,240115.521773,242026.953978,482142.47575,269248.5,271417.5,540666.0,62471.0,670899.47575,1096429.0,1084053.0,1772159.0,0.765031,1.080265,17.0,17.0,34.0,1640485.448651
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI587-Guys-1128-T1,12098.7,334.1,18325.5,62371.5,10141.1,4430.5,5611.6,2255.2,1169.3,2185.0,24482.3,4887.8,1983.2,869.9,566.9,4801.7,25.7,472.1,12519.7,324.8,17317.2,65610.7,8688.2,4636.8,5652.8,2553.2,4813.8,2269.6,574.2,4768.7,12.9,592.6,0.0,1231.7,0.0,0.0,0.0,0.0,0.0,124.8,1265.7,787.4,608.8,591.2,1262.6,1438825.0,1409053.0,269307.63726,270730.347054,540037.984313,319937.0,318403.0,638340.0,69783.0,737958.984313,1276373.0,1246601.0,1962010.0,0.748138,1.020175,9.0,14.0,23.0,1923209.034367
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI588-IOP-1158-T1,4919.6,95.0,12950.3,57958.3,7601.2,3400.3,3699.4,1943.6,1068.5,1218.7,19550.0,4423.7,1511.7,989.7,413.4,4227.9,0.0,151.0,5018.5,195.7,17484.6,55904.9,7333.6,3227.9,3973.0,1795.6,4551.9,1515.6,660.5,4211.2,6.7,291.8,0.0,1260.6,0.0,0.0,0.0,0.0,0.0,203.6,1018.6,961.3,706.9,573.7,889.4,1093938.0,1081288.0,209854.19324,215700.358736,425554.551976,228775.0,227575.0,456350.0,56042.0,596232.551976,949667.0,937017.0,1547189.0,0.78542,1.110842,36.0,26.0,62.0,1392807.095473
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI589-Guys-1080-T1,8439.6,256.5,17175.4,59238.6,8450.4,3681.2,4532.2,1907.1,983.7,1664.6,24800.3,4384.8,1548.1,1035.0,528.7,4556.6,15.1,581.6,7799.4,216.6,15553.9,63170.0,7949.2,3791.1,4844.4,2054.3,4560.8,1800.3,609.6,4427.8,11.6,510.2,0.0,1443.7,0.0,0.0,0.0,0.0,0.0,136.3,1169.4,703.4,805.8,568.1,1127.4,1274876.0,1254358.0,245392.89711,245186.721348,490579.618459,270622.0,279332.0,549954.0,60847.0,674437.618459,1120267.0,1099749.0,1818912.0,0.74058,1.056613,13.0,10.0,23.0,1721455.682714
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI593-Guys-1109-T1,5708.3,112.9,14782.4,43427.3,6258.4,2613.1,3932.2,1690.4,1031.0,1497.1,18350.3,3644.9,1101.9,759.5,256.2,3304.1,22.3,289.6,5742.9,284.1,13357.2,46978.9,6529.7,3050.0,4319.4,1717.4,3388.2,1267.2,363.0,3586.2,2.8,374.9,0.0,902.0,0.0,0.0,0.0,0.0,0.0,152.8,849.6,596.7,496.1,525.4,802.4,970854.0,955572.0,187719.885293,189856.073394,377575.958687,209165.0,203809.0,412974.0,48186.0,517394.958687,852644.0,837362.0,1368909.0,0.724313,1.021285,4.0,14.0,18.0,1340379.177983
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI601-HH-2700-T1,7390.1,240.1,14805.3,56390.6,8153.8,3338.4,3586.6,1836.1,823.6,1411.1,22618.1,4983.1,1752.8,903.6,405.9,4231.2,26.0,388.3,7243.8,373.0,13863.4,56564.4,7393.7,3389.5,3771.5,1807.5,5279.7,2027.7,471.4,4708.3,5.9,506.3,0.0,408.0,0.0,0.0,0.0,0.0,0.0,8.0,1007.1,604.3,816.2,734.7,1017.8,1095266.0,1076727.0,224724.51464,224698.522782,449423.037422,216511.0,212083.0,428594.0,59096.0,621906.037422,954449.0,935910.0,1658447.0,0.701472,1.062165,16.0,22.0,38.0,1561382.939587
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI617-Guys-1090-T1,10930.9,518.1,19234.2,59682.8,8818.9,3727.9,5295.0,2177.2,2098.3,2455.4,28013.7,4505.2,1660.4,1480.9,398.4,4759.1,22.3,487.0,9900.8,439.7,17984.6,62203.1,8130.6,3736.5,5025.1,2284.4,4703.1,1748.1,478.6,4748.7,62.6,500.8,0.0,682.6,0.0,0.0,0.0,0.0,0.0,204.7,851.3,589.9,661.6,825.9,953.2,1301008.0,1272853.0,246201.731119,244191.149863,490392.880983,280520.5,281408.5,561929.0,63343.0,676531.880983,1142499.0,1114344.0,1817282.0,0.750486,1.048298,8.0,9.0,17.0,1733554.685225
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI622-Guys-1102-T1,15592.0,503.5,14670.4,52540.4,7278.3,3573.7,5379.1,2362.8,2144.0,2155.3,21023.9,4463.8,1707.3,1147.9,321.8,4050.3,50.5,732.5,10546.5,523.3,14935.1,53305.6,7245.8,3436.5,5348.2,2142.6,4359.9,1636.2,409.7,4151.2,43.9,525.7,0.0,1680.3,0.0,0.0,0.0,0.0,0.0,153.8,869.1,543.7,796.1,775.7,742.0,1295364.0,1262010.0,245423.36822,244934.958386,490358.326606,293556.5,285296.5,578853.0,59382.0,657063.326606,1160379.0,1127025.0,1909743.0,0.723991,1.067372,14.0,2.0,16.0,1789200.154686
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI623-Guys-1076-T1,7025.1,439.7,16566.3,61141.1,8906.9,3547.8,5500.7,2117.7,1080.4,1945.4,22060.3,4685.9,2117.8,1032.0,367.6,4818.3,26.5,720.3,8272.5,480.9,14730.0,64255.1,7918.6,3718.8,5480.4,2346.8,4641.1,2249.9,482.1,4891.4,0.0,742.6,0.0,1245.3,0.0,0.0,0.0,0.0,0.0,104.3,1256.1,834.1,1007.0,955.0,950.5,1425626.0,1404841.0,282968.194063,286036.645447,569004.839509,306095.5,311063.5,617159.0,64831.0,759597.839509,1270202.0,1249417.0,1936105.0,0.740587,1.005772,9.0,9.0,18.0,1924993.977901
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI627-Guys-1103-T1,12542.4,379.6,13676.2,57642.5,6284.8,2783.5,3555.7,1554.8,1142.8,1628.4,20827.2,3267.9,995.1,987.2,228.4,3656.5,0.0,907.0,13936.8,315.3,13493.5,58131.8,6280.0,3062.9,3691.7,1567.6,3790.2,1296.8,397.0,3839.5,11.3,1083.2,0.0,902.7,0.0,0.0,0.0,0.0,0.0,194.0,1046.1,512.2,423.1,455.0,801.1,1010014.0,977741.0,191239.190422,194079.640106,385318.830528,201125.0,202156.0,403281.0,47672.0,549542.830528,867310.0,835037.0,1480376.0,0.696568,1.020959,14.0,18.0,32.0,1449985.743739
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI632-HH-2652-T1,9901.6,230.4,19364.6,45942.0,7938.5,2713.0,4345.3,1751.6,1304.5,1829.5,20927.2,4063.6,1467.6,1231.5,294.0,3964.9,37.3,845.4,8566.6,318.5,20000.8,46364.9,8420.0,3137.7,3095.0,2090.0,3920.5,1424.3,393.2,3902.3,14.5,709.5,0.0,840.5,0.0,0.0,0.0,0.0,0.0,146.2,882.6,636.3,538.5,477.2,965.5,1044866.0,1021025.0,197971.600263,200048.551839,398020.152103,218005.5,218470.5,436476.0,54725.0,547188.152103,912002.0,888161.0,1633847.0,0.68998,1.078916,13.0,8.0,21.0,1514341.865185
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI635-HH-2691-T1,7009.9,232.0,22335.4,68625.0,9355.9,4624.7,6738.9,2629.9,779.6,2235.2,24240.5,5128.0,1979.5,1181.7,665.3,5546.6,0.0,436.9,8205.6,111.8,18354.8,71411.8,8605.0,4589.3,6550.5,2792.9,4902.2,2219.1,709.2,5229.1,0.0,629.1,0.0,821.5,0.0,0.0,0.0,0.0,0.0,41.3,1286.6,755.4,665.9,691.1,1391.6,1349087.0,1329319.0,268286.371426,267350.484272,535636.855699,272466.0,268878.0,541344.0,73594.0,749591.855699,1169061.0,1149293.0,1947317.0,0.713624,1.030069,38.0,38.0,76.0,1890472.842873
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI638-HH-2786-T1,18326.1,996.8,17571.7,63907.7,7839.9,2984.0,4260.6,2349.2,1557.0,1913.4,24278.9,4361.0,1624.9,1069.2,444.9,5187.6,33.1,736.4,15234.3,536.2,16265.5,64448.4,7654.2,3018.1,4246.9,2156.2,4355.7,1933.1,514.9,4670.0,59.3,960.8,0.0,2393.4,0.0,0.0,0.0,0.0,0.0,87.5,927.4,558.0,511.1,655.8,871.3,1266952.0,1226417.0,220301.969607,220307.272328,440609.241935,281017.5,285064.5,566082.0,60224.0,629966.241935,1105426.0,1064891.0,2005573.0,0.712111,1.127265,17.0,16.0,33.0,1779149.910753
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI642-Guys-1104-T1,6094.1,171.3,19665.6,50891.5,7786.9,3172.9,3473.3,2275.1,725.5,1578.0,20861.6,4609.6,1765.7,778.2,471.6,4281.5,7.5,349.7,6687.2,291.3,17070.9,58404.8,7368.5,3306.5,4805.5,2120.4,4478.2,1860.0,510.6,3843.6,26.5,576.5,0.0,558.3,0.0,0.0,0.0,0.0,0.0,175.9,1077.2,604.7,495.4,679.3,724.3,1193527.0,1177195.0,224936.082685,223994.042305,448930.124989,264373.0,262577.0,526950.0,57335.0,615562.124989,1047780.0,1031448.0,1700691.0,0.747141,1.064623,7.0,9.0,16.0,1597458.905786
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI643-HH-2787-T1,12965.1,348.2,17109.5,53109.5,9812.0,3443.6,5344.6,2356.9,1207.0,2652.1,23684.2,4140.9,1581.7,1056.4,423.1,5132.5,26.2,618.9,9912.6,262.4,16140.8,59535.0,8092.6,3493.4,5387.8,2461.2,4305.1,1861.2,422.2,4880.2,0.0,549.3,0.0,2465.3,0.0,0.0,0.0,0.0,0.0,95.9,1168.8,650.4,617.0,532.9,1052.8,1331026.0,1302109.0,232941.959739,237719.086481,470661.04622,312304.0,311010.0,623314.0,65566.0,649907.04622,1186101.0,1157184.0,1887019.0,0.722831,1.02477,8.0,19.0,27.0,1841407.173876
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI644-Guys-1121-T1,7875.5,435.6,19261.3,58348.7,7953.2,2854.0,4781.6,2041.9,1249.8,2964.0,24721.6,4654.1,1617.8,1165.3,515.0,4621.5,39.2,626.3,7249.3,764.1,17193.0,58755.4,7586.6,2945.1,4562.0,1999.5,4497.5,1776.0,583.3,4506.5,17.8,594.5,0.0,1117.9,0.0,0.0,0.0,0.0,0.0,184.9,808.4,451.9,608.1,536.0,671.9,1375397.0,1353242.0,262049.025441,261287.621721,523336.647163,310379.0,309367.0,619746.0,59201.0,700472.647163,1222768.0,1200613.0,1987960.0,0.758842,1.096809,10.0,4.0,14.0,1812494.241113
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI646-HH-2653-T1,13160.5,734.1,12267.9,43654.2,6968.9,2801.0,3958.4,1807.5,1122.7,1338.5,19722.7,3521.7,1202.2,1113.4,333.2,4261.1,33.4,805.5,12519.6,416.9,12364.6,46975.1,6595.0,3449.0,4094.6,1799.1,3896.1,1555.9,424.7,4019.4,79.2,846.0,0.0,3328.4,0.0,0.0,0.0,0.0,0.0,195.7,1173.0,615.6,735.0,737.2,1094.4,1101563.0,1070231.0,172275.883393,162936.640947,335212.524341,276052.5,294108.5,570161.0,53452.0,480305.524341,986346.0,955014.0,1641911.0,0.716432,1.067863,17.0,19.0,36.0,1537567.33499
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI651-Guys-1118-T1,3119.4,171.8,14291.5,43860.4,8087.8,2864.9,4574.6,1671.2,759.1,1240.4,20301.4,3808.7,1352.4,587.6,211.9,3929.0,8.3,246.6,2415.3,323.1,13015.2,48573.3,7431.0,2754.4,4871.8,1908.5,4056.9,1516.2,351.6,3651.0,16.9,310.0,0.0,918.7,0.0,0.0,0.0,0.0,0.0,139.7,969.7,508.8,790.4,657.8,712.8,1015538.0,1007260.0,194995.299355,198941.493349,393936.792705,218760.5,222827.5,441588.0,54115.0,540994.792705,896652.0,888374.0,1464240.0,0.74718,1.077312,9.0,5.0,14.0,1359160.842785
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI661-HH-2788-T1,9126.2,188.8,21051.6,48699.5,7349.6,2718.6,3517.2,1533.4,1478.2,1748.8,18318.8,3740.5,1267.5,1200.1,333.5,3985.9,12.3,630.6,9265.6,189.8,18710.2,52457.9,7575.5,2783.9,3777.0,1577.2,3450.9,1382.3,430.7,4037.6,0.0,658.2,0.0,610.3,0.0,0.0,0.0,0.0,0.0,25.6,786.3,438.2,457.3,365.0,780.3,945565.0,921850.0,189800.603987,191540.748251,381341.352238,173743.5,174850.5,348594.0,51555.0,534431.352238,804601.0,780886.0,1477202.0,0.695778,1.086974,16.0,19.0,35.0,1359004.184852
/work/harris_lab/roberto/freesurfer-results/freesurfer01/OAS1_0146_MR1_mpr_n4_anon_sbj_111,22862.2,586.4,11357.7,50090.5,5432.9,3593.5,4212.0,1720.5,1706.5,1485.6,18141.0,3329.0,1065.1,1315.7,449.9,3493.9,51.1,701.2,18294.9,711.9,11631.9,49365.6,5079.0,3519.5,3945.6,1732.7,3436.7,1318.5,492.6,3269.1,65.8,822.2,0.0,4172.8,0.0,0.0,0.0,0.0,0.0,218.8,917.9,329.6,328.0,347.0,986.5,1078814.0,1030489.0,223480.962714,223738.745213,447219.707927,208001.0,206862.0,414863.0,47832.0,594470.707927,957874.0,909549.0,1566162.0,0.714827,1.037746,8.0,7.0,15.0,1509195.750846
/work/harris_lab/roberto/freesurfer-results/freesurfer01/OAS1_0148_MR1_mpr_n3_anon_sbj_111,3558.4,510.0,17084.8,55065.0,7069.7,3345.0,5471.9,2029.4,1063.2,1623.1,21823.8,4545.0,1904.1,1288.6,674.9,4196.8,35.8,419.3,3850.4,570.3,16261.1,56928.9,7556.2,3436.9,5877.5,1954.2,4036.1,1925.3,837.5,4267.5,6.2,399.1,0.0,767.7,0.0,0.0,0.0,0.0,0.0,170.7,933.3,543.8,548.5,585.1,887.0,1198065.0,1185084.0,242940.552728,242124.492216,485065.044944,246968.0,249668.0,496636.0,60962.0,657542.044944,1053933.0,1040952.0,1545120.0,0.790258,1.01918,6.0,8.0,14.0,1516042.44727
/work/harris_lab/roberto/freesurfer-results/freesurfer01/OAS1_0150_MR1_mpr_n4_anon_sbj_111,4545.1,259.0,13590.3,54059.6,8110.9,3819.9,4895.8,1886.4,760.7,1721.1,19158.8,3662.6,1596.7,923.5,841.2,3775.8,60.8,302.3,3672.6,285.3,13157.9,53164.5,7543.9,4190.6,5190.5,2020.7,3830.7,1817.2,826.6,3797.4,16.5,419.5,0.0,932.1,0.0,0.0,0.0,0.0,0.0,169.7,1118.9,576.7,562.5,529.0,1020.1,1219893.0,1208269.0,264957.576324,266683.656037,531641.232361,241287.0,244383.0,485670.0,59643.0,698501.232361,1086812.0,1075188.0,1594223.0,0.809393,1.057759,8.0,6.0,14.0,1507169.714207
/work/harris_lab/roberto/freesurfer-results/freesurfer01/OAS1_0156_MR2_mpr_n4_anon_sbj_111,7882.0,286.4,15042.6,59683.5,7974.1,4272.6,5258.1,1895.4,1052.7,2479.4,21772.7,4192.6,1212.7,920.5,702.5,3961.2,48.5,470.0,5191.1,430.8,14431.7,60944.7,7488.2,4204.4,5244.9,2031.6,4094.7,1651.1,748.4,4110.6,18.1,475.3,0.0,1211.4,0.0,0.0,0.0,0.0,0.0,188.8,984.4,531.3,451.0,454.6,1089.0,1205320.0,1187340.0,248755.038451,247096.272197,495851.310647,240598.0,242457.0,483055.0,60762.0,676760.310647,1056698.0,1038718.0,1646448.0,0.754957,1.031259,8.0,7.0,15.0,1596541.083733
/work/harris_lab/roberto/freesurfer-results/freesurfer01/OAS1_0161_MR1_mpr_n4_anon_sbj_111,20356.3,594.0,9548.8,42577.9,5347.2,3307.8,3701.2,1124.2,2012.3,1220.9,17572.6,2097.0,633.2,1401.7,410.8,2853.1,15.0,818.6,16619.8,820.5,9978.6,43097.4,5195.8,3117.2,3640.1,1180.5,3396.0,1063.6,482.6,2795.4,26.0,817.5,0.0,5111.2,0.0,0.0,0.0,0.0,0.0,225.0,805.8,352.2,355.6,301.5,665.6,953128.0,908731.0,200803.620763,196461.341407,397264.96217,184748.5,181672.5,366421.0,41842.0,524708.96217,849378.0,804981.0,1360255.0,0.696687,0.994276,20.0,12.0,32.0,1368085.957429
